lat,lng,bank,tail3,trans,note,pic,district,ward,street
21.071534285714289,105.7724207142857,BIDV,136,100,,phat.nguyen7,Quận Bắc Từ Liêm,,Phố Viên
20.969051832460728,105.74684371727749,MBB,68,476,,vinh.nguyen12,Quận Hà Đông,,Ngõ 230 Ỷ La
20.996720000000003,105.8028875,MBB,318,15,,,Quận Thanh Xuân,Phường Thanh Xuân Trung,Phố Nguyễn Huy Tưởng
21.032165749999997,105.793175375,VTB,662,231,,phuong.nguyen44,Quận Cầu Giấy,,Phố Dịch Vọng
20.98343,105.83575333333333,MBB,990,10,,dung.vu2,Quận Hoàng Mai,Phường Định Công,Ngõ 176 Định Công
21.044732500000002,105.7511225,MBB,922,32,,doan.ngo,Quận Bắc Từ Liêm,,Ngách 91/6 Đường Cầu Diễn
20.9913031,105.8455084,TCB,676,10,,,Quận Hoàng Mai,Phường Tương Mai,Ngõ 104 Nguyễn An Ninh
21.162809999999997,105.47211727272727,MBB,634,56,,,Thị xã Sơn Tây,,Quốc lộ 32
20.985702,105.828086,VCB,1,33,,truong.duong,Quận Hoàng Mai,,Đường Vành đai 2.5
20.9444475,105.7627625,VPB,597,21,,,Quận Hà Đông,Phường Phú Lương,Phố Văn Nội
21.0241275,105.7935225,AGRIBANK,381,20,,,Quận Cầu Giấy,Phường Yên Hoà,Phố Hoa Bằng
21.020587499999998,105.86189125,TCB,846,52,,thuong.nguyen9,Quận Hoàn Kiếm,,Đường Trần Khánh Dư
21.04090980582524,105.78402427184466,TCB,294,341,,,Quận Cầu Giấy,,Ngõ 199 Trần Quốc Hoàn
21.036072857142855,105.80091530612241,MBB,158,116,,,Quận Cầu Giấy,,Ngõ 165 Dương Quảng Hàm
21.086356666666667,105.80714833333334,TCB,941,12,,,Quận Tây Hồ,Phường Phú Thượng,Phố Phú Thượng
21.06781,105.77892,TCB,338,16,,,Quận Bắc Từ Liêm,Phường Cổ Nhuế 2,Đường Cổ Nhuế
21.043896,105.73746066666668,MBB,588,163,,,Quận Nam Từ Liêm,,Xuân Phương
20.9885,105.803628,TCB,36,23,,hai.le8,Quận Thanh Xuân,Phường Hạ Đình,Ngõ 116 Nguyễn Xiển
21.069363529411767,105.78614647058824,TCB,633,27,,,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Ngách 1/2 Đỗ Nhuận
21.002992857142861,105.81245714285713,TCB,787,78,,hai.le8,Quận Thanh Xuân,,Ngõ 40 Phố Cự Lộc
20.981264,105.798219,MBB,686,19,,quyet.do,Huyện Thanh Trì,Xã Tân Triều,Ngõ 136 Triều Khúc
21.015102068965511,105.83732896551723,MBB,11,60,,,Quận Đống Đa,,Ngõ Chợ Khâm Thiên
20.98001,105.80445333333333,TCB,868,13,,quyet.do,Huyện Thanh Trì,Xã Tân Triều,Đường Tân Triều
21.0513975,105.81162499999999,TPB,471,12,,,Quận Tây Hồ,Phường Bưởi,Ngõ 57 Võng Thị
20.916869090909088,105.71447545454545,TCB,682,27,,,Huyện Chương Mỹ,Thị trấn Chúc Sơn,Đường Ngọc Sơn
20.961034090909092,105.84293318181818,TCB,9,46,,anh.vu10,Quận Hoàng Mai,,Ngõ 15 Đường Ngọc Hồi
21.013189999999998,105.76578,TCB,97,15,,bao.pham1,Quận Nam Từ Liêm,Phường Phú Đô,Ngõ 8 Lê Quang Đạo
20.9822906122449,105.87856469387755,VCB,5,208,,truong.duong,Quận Hoàng Mai,,Đường Lĩnh Nam
21.0606725,105.78175250000001,VCB,6,19,,,Quận Bắc Từ Liêm,Phường Cổ Nhuế 2,Đường Cổ Nhuế
21.051407,105.73928799999999,VCB,296,38,,,Quận Bắc Từ Liêm,,Ngõ 134 Đường Cầu Diễn
21.020933703703705,105.82188358024692,VCCB,315,246,,,Quận Đống Đa,,Phố Nguyễn Phúc Lai
20.985583098591547,105.88840211267606,MBB,802,211,,anh.nguyen91,Quận Hoàng Mai,,Phố Nam Dư
21.037509999999997,105.82573714285715,MBB,330,37,,hai.le8,Quận Ba Đình,,Ngõ 158 Ngọc Hà
21.202157500000002,105.77065999999999,MBB,944,26,Khách đã có loa,hiep.nguyen2,Huyện Mê Linh,Thị trấn Quang Minh,Ngách 225/23 Đường Quang Minh
20.9937975,105.9414475,VCB,364,10,,,Huyện Gia Lâm,Xã Đa Tốn,Đường Hải Đăng
20.993145714285713,105.81715714285716,VCB,724,33,,,Quận Thanh Xuân,,Phố Khương Trung
21.043444,105.780796,VTB,A01,11,Không có nhu cầu sử dụng loa bán ít k muốn dùng,dat.tran8,Quận Cầu Giấy,Phường Mai Dịch,Đường Phạm Văn Đồng
21.034728333333334,105.78350999999998,TCB,634,67,Khách hàng đã có loa bank,bao.pham1,Quận Cầu Giấy,,Ngõ 181 Đường Xuân Thủy
21.036213043478259,105.80125217391304,MBB,638,49,,phuong.nguyen44,Quận Cầu Giấy,,Phố Dương Quảng Hàm
20.999182857142859,105.87838317460317,VIB,740,207,KH có loa rồi,anh.nguyen91,Quận Hoàng Mai,,Ngõ 407 Phố Vĩnh Hưng
21.017171764705882,105.80503,not defined or m2m,729,40,,hung.nguyen27,Quận Đống Đa,,Ngõ 157 Pháo Đài Láng
21.000487222222219,105.85931111111111,BIDV,159,37,,,Quận Hai Bà Trưng,,Phố 8 Tháng 3
20.999776206896552,105.79202,TCB,994,75,,phat.nguyen7,Quận Nam Từ Liêm,,Đường Hồ Mễ Trì
21.054979090909093,105.77702,MBB,910,37,,,Quận Bắc Từ Liêm,,Đường Số 23
20.965655,105.76444625,MBB,634,33,,,Quận Hà Đông,,Ngõ 5 Phan Đình Giót
21.045436428571428,105.72156428571429,TCB,673,37,,thao.nguyen43,Huyện Hoài Đức,,Đường Di Trạch
21.008892000000003,105.72215500000001,MBB,697,54,,thao.nguyen43,Huyện Hoài Đức,,An Thọ 1
21.029006200000005,105.84918760000001,TCB,788,112,,thuong.nguyen9,Quận Hoàn Kiếm,,Phố Ấu Triệu
20.997567272727274,105.85083727272728,AGRIBANK,870,46,,hung.nguyen27,Quận Hai Bà Trưng,,Ngõ 459 Phố Bạch Mai
21.018656666666665,105.73838666666666,MBB,339,14,,,Quận Nam Từ Liêm,Phường Tây Mỗ,Ngõ 40 Phố Do Nha
21.034840000000003,105.77289583333334,BIDV,443,38,,phuong.nguyen44,Quận Cầu Giấy,,Phố Dương Khuê
21.032130000000002,105.792636,BIDV,295,96,ko lắp,nhi.vu1,Quận Cầu Giấy,,Ngõ 72 Dịch Vọng
20.966797241379307,105.79535827586207,TPB,g84,104,,,Huyện Thanh Trì,,Ngõ 21 Đường Yên Xá
21.14531777777778,105.81479333333334,BIDV,685,21,,,Huyện Đông Anh,Xã Vân Nội,Đường Vân Trì
21.012634285714288,105.82846285714287,TCB,21,36,,hung.nguyen27,Quận Đống Đa,,Ngõ 14 Hồ Đắc Di
20.995660000000004,105.84537818181818,VIB,19,44,,minh.nguyen24,Quận Hai Bà Trưng,,Phố Trần Đại Nghĩa
21.075775999999998,105.772126,VCB,362,40,,,Quận Bắc Từ Liêm,,Sông Nhuệ
20.981103333333333,105.77142666666667,MBB,161,16,,,Quận Hà Đông,Phường Vạn Phúc,Đường Vạn Phúc
21.085033333333335,105.61618083333333,VTB,984,36,,,Huyện Phúc Thọ,,Quốc lộ 32
20.998310526315791,105.84638210526316,TCB,589,62,,hung.nguyen27,Quận Hai Bà Trưng,,Ngõ 213 Trần Đại Nghĩa
21.02110125,105.77866125,MBB,596,27,,phat.nguyen7,Quận Nam Từ Liêm,Phường Mỹ Đình 1,Ngõ 1 Đình Thôn
21.07309,105.81593,MBB,712,15,,,Quận Tây Hồ,Phường Nhật Tân,Phố Nhật Chiêu
21.007138125,105.8211375,TCB,939,38,đã có loa,hung.nguyen27,Quận Đống Đa,,Ngõ 35 Thái Thịnh
21.031765,105.812565,SHINHAN,565,26,,,Quận Ba Đình,Phường Ngọc Khánh,Phố Đào Tấn
21.002532592592594,105.80568888888888,VPB,427,68,,,Quận Thanh Xuân,,Phố Ngụy Như Kon Tum
21.011290285714288,105.81777742857142,BIDV,318,94,,,Quận Đống Đa,,Phố Nguyễn Văn Tuyết
20.987841666666665,105.86229333333333,TCB,13,27,,truong.duong,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Ngõ 299 Đường Hoàng Mai
21.035184615384612,105.77633846153846,VCB,635,44,,nhi.vu1,Quận Cầu Giấy,,Ngõ 75 Đường Hồ Tùng Mậu
21.012139259259261,105.82108777777775,ACB,568,84,,,Quận Đống Đa,,Phố Thái Hà
21.024752272727273,105.61829863636365,BIDV,706,53,,tuan.tran8,Huyện Thạch Thất,,Trường Học
21.049867647058822,105.78233352941177,TPB,101,36,Đã có loa của ngân hàng,tan.nguyen15,Quận Bắc Từ Liêm,,Ngõ 643 Phạm Văn Đồng
21.035221052631577,105.80024526315789,BIDV,879,41,,phuong.nguyen44,Quận Cầu Giấy,,Phố Dương Quảng Hàm
21.010225000000002,105.778645,MBB,704,13,,,Quận Nam Từ Liêm,Phường Mễ Trì,Ngõ 32 Phố Đồng Me
21.0285675,105.77239250000001,TCB,668,12,,,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Ngõ 180 Đường Phú Mỹ
21.051087142857138,105.77211742857142,VPB,997,108,,,Quận Bắc Từ Liêm,,Ngõ 158 Phan Bá Vành
21.127347142857143,105.77684142857143,TCB,2,14,,,Huyện Đông Anh,Xã Kim Chung,Đường Đa Lộc
21.053036521739131,105.73100869565218,TCB,893,56,,,Quận Nam Từ Liêm,,Phố Tu Hoàng
21.006644137931037,105.80252965517242,TCB,466,81,,,Quận Thanh Xuân,,Phố Nguyễn Thị Thập
21.07934,105.78585555555556,TCB,956,37,,,Quận Bắc Từ Liêm,,Đường Tân Xuân
20.987767368421054,105.79707947368422,TCB,756,63,,,Quận Nam Từ Liêm,,Ngõ 2 Tập thể Học viện Chính trị Quân sự
21.013461666666668,105.85584166666668,BIDV,686,25,,,Quận Hai Bà Trưng,Phường Đồng Nhân,Phố Đỗ Ngọc Du
21.034417142857141,105.78368,TCB,19,36,,phuong.nguyen44,Quận Cầu Giấy,,Phố Trần Quốc Vượng
21.0341914893617,105.78505042553192,MBB,392,247,,nhi.vu1,Quận Cầu Giấy,,Ngõ 63 Phố Trần Quốc Vượng
20.893335454545454,105.8562909090909,BIDV,31K,44,Cửa hàng có loa rôi,anh.nguyen85,Huyện Thường Tín,,Quốc lộ 1
20.980328421052629,105.81799210526316,MBB,272,48,,anh.vu10,Quận Hoàng Mai,,Ngõ 168 Đường Kim Giang
20.998844444444444,105.81152666666667,TCB,864,68,,hai.le8,Quận Thanh Xuân,,Phố Chính Kinh
20.976071666666666,105.776655,MBB,934,25,,,Quận Hà Đông,Phường Vạn Phúc,Đường Vạn Phúc
21.063156,105.909308,VTB,824,14,,ngoc.nguyen26,Quận Long Biên,Phường Giang Biên,Phố Thép Mới
21.032353333333333,105.79785166666667,TCB,974,31,,,Quận Cầu Giấy,,Ngõ 165 Đường Cầu Giấy
21.037289333333334,105.78536133333333,MBB,860,40,Mc đã có loa của MBB,bao.pham1,Quận Cầu Giấy,,Ngõ 130 Đường Xuân Thủy
20.995683043478259,105.81413978260871,TCB,482,116,,hai.le8,Quận Thanh Xuân,,Đường Khương Đình
21.035238260869566,105.80025173913043,TCB,128,53,,phuong.nguyen44,Quận Cầu Giấy,,Phố Dương Quảng Hàm
20.990512500000005,105.72466625000001,MBB,986,13,,,Huyện Hoài Đức,Xã An Khánh,Đường An Khánh
20.967027142857145,105.79516142857142,TCB,312,17,,quyet.do,Huyện Thanh Trì,Xã Tân Triều,Ngõ 21 Đường Yên Xá
21.033444057971014,105.76608652173911,TCB,690,438,,phat.nguyen7,Quận Nam Từ Liêm,,Phố Nguyễn Cơ Thạch
20.995869696969695,105.87404696969696,TCB,532,70,,,Quận Hai Bà Trưng,,Phố Dương Văn Bé
21.012421666666665,105.80323666666668,MBB,770,23,,,Quận Cầu Giấy,Phường Trung Hoà,Ngõ 10 Phố Nguyễn Thị Định
21.016820000000003,105.8492642857143,VPB,750,18,,,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bà Triệu
21.00503227272727,105.81576136363637,MBB,682,49,,hai.le8,Quận Thanh Xuân,,Ngõ 72 Nguyễn Trãi
21.068255454545454,105.80442818181818,MBB,767,42,,,Quận Bắc Từ Liêm,,Ngõ 38 Xuân La
20.966777659574472,105.79530212765958,TCB,940,97,,quyet.do,Huyện Thanh Trì,,Đường Yên Xá
21.023385238095237,105.82563428571429,SACOM,897,76,,,Quận Đống Đa,,Ngõ 45 Phố Hào Nam
21.008443571428568,105.938675,TCB,339,70,,,Huyện Gia Lâm,,Ngõ 367 phố Ngô Xuân Quảng
20.982354736842105,105.78801315789472,BIDV,200,52,,,Quận Hà Đông,,Phố Ao Sen
20.98033,105.82709666666666,VTB,389,24,,dung.vu2,Quận Hoàng Mai,Phường Định Công,Ngõ 99 Định Công Hạ
21.00551,105.81140315789473,TCB,458,44,,cong.lan,Quận Thanh Xuân,,Ngõ 134 Phố Quan Nhân
20.999754545454547,105.74004181818182,MBB,114,195,,phat.nguyen7,Quận Nam Từ Liêm,,Đường Đại Việt
21.068270476190477,105.77876714285715,VPB,508,60,,doan.ngo,Quận Bắc Từ Liêm,,Đường Cổ Nhuế
21.069108888888884,105.77239518518516,TCB,493,76,k mua,phat.nguyen7,Quận Bắc Từ Liêm,,Phố Viên
21.009468181818185,105.82727727272727,VCB,989,122,,hung.nguyen27,Quận Đống Đa,,Ngõ 167 Tây Sơn
21.016963333333333,105.81046666666667,TPB,888,12,,,Quận Đống Đa,Phường Láng Hạ,Ngõ 28 Nguyên Hồng
21.022380999999996,105.82333866666669,MBB,129,74,,minh.nguyen24,Quận Đống Đa,,Đường La Thành
20.995393846153846,105.84391923076922,MBB,352,17,,,Quận Hai Bà Trưng,Phường Đồng Tâm,Ngõ 229 Phố Vọng
21.0453225,105.86896,TCB,228,30,Khách đã có loa rồi,ngoc.nguyen26,Quận Long Biên,,Đường Ngọc Lâm
21.032049999999998,105.77245142857142,TCB,268,25,,,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Ngõ 20 Mỹ Đình
21.0353525,105.7857075,VTB,204,12,,,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Vượng
20.981965588235294,105.80413235294118,VTB,479,71,,,Huyện Thanh Trì,,Ngõ 2 Tân Triều
21.005248666666667,105.71961933333334,BIDV,33,44,,thao.nguyen43,Huyện Hoài Đức,,Đường Thanh Niên
21.008303636363635,105.78192090909091,TCB,689,71,,cong.nguyen3,Quận Nam Từ Liêm,,Phố Đỗ Đức Dục
20.960485434782612,105.76122239130434,SACOM,849,150,,vinh.nguyen12,Quận Hà Đông,,Ngõ 12 Đường Quang Trung
21.00615,105.8654,VTB,686,10,,,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 153 Đê Trần Khát Chân
21.003913333333333,105.83869958333332,MBB,688,59,,,Quận Đống Đa,,Phố Phương Mai
20.966259285714287,105.49274285714287,not defined or m2m,651,43,,,Huyện Thạch Thất,,Đường tỉnh 446
21.077992000000002,105.946536,MBB,8m0,12,,,Huyện Gia Lâm,Xã Ninh Hiệp,Ngách 505/8 Đường Ninh Hiệp
21.003688888888888,105.84681055555555,TCB,421,39,,hung.nguyen27,Quận Hai Bà Trưng,,Ngõ 40 Phố Tạ Quang Bửu
21.03561,105.800655,VIB,554,11,,,Quận Cầu Giấy,Phường Quan Hoa,Phố Dương Quảng Hàm
21.107348749999996,105.84799125,TCB,954,16,,cong.nguyen3,Huyện Đông Anh,Xã Xuân Canh,Đường Xuân Canh
20.979339166666669,105.80106833333333,MBB,220,29,,quyet.do,Huyện Thanh Trì,Xã Tân Triều,Ngõ 3 Phố Triều Khúc
20.988076415094334,105.84040735849058,BIDV,118,176,,hai.le8,Quận Thanh Xuân,,Đường Giải Phóng
21.07639956521739,105.7281208695652,TCB,465,72,,,Quận Bắc Từ Liêm,,Ngõ 59 59A Tây Tựu
21.110657142857139,105.78956714285714,TCB,782,32,Không tìm thấy,anh.nguyen93,Huyện Đông Anh,,Đường 23B
21.0086889,105.8208784,VPB,875,264,,,Quận Đống Đa,,Phố Nguyễn Văn Tuyết
21.018974117647062,105.83748411764707,TCB,53,39,,,Quận Đống Đa,,Ngõ Cống Trắng
21.015043333333335,105.740315,MBB,964,25,,,Quận Nam Từ Liêm,Phường Tây Mỗ,Ngõ 6 Miêu Nha
20.961183636363639,105.81341454545455,VCB,244,32,,quyet.do,Huyện Thanh Trì,,Đường Kim Giang
21.010716206896554,105.8183224137931,TCB,967,53,,minh.nguyen24,Quận Đống Đa,,Ngõ 112 Thái Thịnh
21.046573846153848,105.69560461538461,BIDV,362,62,,thao.nguyen43,Huyện Hoài Đức,,Đường Sơn Đồng
21.019897826086957,105.8029747826087,TCB,891,71,,tien.truong,Quận Đống Đa,,Ngõ 850 Đường Láng
20.9810921875,105.819828125,MBB,214,98,,,Quận Hoàng Mai,,Phố Định Công Thượng
21.008431764705882,105.78218764705883,MBB,85,48,,cong.nguyen3,Quận Nam Từ Liêm,,Phố Đỗ Đức Dục
21.044681818181822,105.75089818181819,SACOM,432,32,,doan.ngo,Quận Bắc Từ Liêm,,Ngách 91/6 Đường Cầu Diễn
21.008269000000002,105.8384665,TPB,799,94,,,Quận Đống Đa,,Phố Đào Duy Anh
20.627400909090913,105.78027636363636,MBB,789,18,Khách hàng không có nhu cầu,thao.nguyen43,Huyện Mỹ Đức,Xã Đốc Tín,Đường tỉnh 419
21.020733571428572,105.80348285714285,MBB,868,47,,hung.nguyen27,Quận Đống Đa,,Ngõ 157 Phố Chùa Láng
21.006796666666666,105.82296761904762,VCCB,474,60,,,Quận Đống Đa,,Phố Tây Sơn
21.040373777777781,105.78056377777779,TCB,13,104,,nhi.vu1,Quận Cầu Giấy,,Đường Phạm Văn Đồng
21.060125000000003,105.72181125,TCB,752,50,,thao.nguyen43,Huyện Hoài Đức,,Ngõ 82 Đường Lai Xá
20.9586275,105.7617975,MBB,12,24,,,Quận Hà Đông,Phường Phú La,Phố Văn Phúc
20.99618,105.87105,MBB,690,13,,vinh.nguyen12,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Ngõ 622 Phố Minh Khai
21.003834545454549,105.93808818181819,VTB,847,37,Khách đã có loa rồi,ngoc.nguyen26,Huyện Gia Lâm,,Ngõ 239 Trâu Quỳ
21.054389999999998,105.73104000000001,TCB,537,17,,,Quận Nam Từ Liêm,Phường Phương Canh,Ngõ 81 Phố Nhổn
20.956333750000002,105.84670375,SHB,536,16,,truong.duong,Quận Hoàng Mai,Phường Hoàng Liệt,Phố Trần Thủ Độ
21.011575714285716,105.76883999999998,MBB,562,79,,cong.nguyen3,Quận Nam Từ Liêm,,Ngõ 54 Lê Quang Đạo
21.03241818181818,105.76561303030303,TPB,688,89,,phat.nguyen7,Quận Nam Từ Liêm,,Phố Nguyễn Cơ Thạch
21.07155,105.78721,TCB,17,15,,,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Ngõ 337 Đường Phạm Văn Đồng
20.98608,105.81109,MBB,560,32,,hai.le8,Quận Thanh Xuân,,Phố Hạ Đình
20.908855882352942,105.88464176470588,MBB,892,61,,truong.duong,Huyện Thường Tín,,Đường Đông Mỹ – Vạn Phúc
21.011888571428571,105.79968571428572,MBB,512,25,,,Quận Cầu Giấy,Phường Trung Hoà,Ngõ 43 Phố Trung Kính
21.037941764705881,105.81218823529413,TCB,363,62,,,Quận Ba Đình,,Phố Đội Cấn
21.043267500000002,105.7659875,MBB,750,22,,,Quận Nam Từ Liêm,Phường Cầu Diễn,Ngõ 304 Đường Hồ Tùng Mậu
21.080968888888886,105.77298333333333,AGRIBANK,854,31,,phat.nguyen7,Quận Bắc Từ Liêm,,Phố Văn Hội
21.117474166666664,105.8281525,TCB,649,109,,,Huyện Đông Anh,,Đường Võ Nguyên Giáp
21.038735,105.8044725,TCB,398,11,,,Quận Cầu Giấy,Phường Quan Hoa,Ngõ 58 Đường Nguyễn Khánh Toàn
20.984634999999997,105.8231475,TCB,664,16,,dung.vu2,Quận Hoàng Mai,Phường Định Công,Phố Định Công Thượng
20.992344999999997,105.79432750000001,MBB,382,15,,,Quận Nam Từ Liêm,Phường Trung Văn,Đường Trung Văn
20.982905833333337,105.74293875,TPB,555,59,,vinh.nguyen12,Quận Hà Đông,,Phố La Dương
21.002517500000003,105.82604749999999,MBB,390,21,,,Quận Đống Đa,Phường Khương Thượng,Ngõ 191 Khương Thượng
21.061572500000004,105.72155583333334,TCB,11,55,,thao.nguyen43,Huyện Hoài Đức,,Đường Bắc Lai Xá
21.00148,105.82862,MSB,4,15,,,Quận Đống Đa,Phường Khương Thượng,Ngõ 72 Tôn Thất Tùng
21.070510000000002,105.80122200000001,TCB,482,17,,,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Đường Xuân Đỉnh
20.986992857142855,105.79648285714286,TPB,128,117,,phat.nguyen7,Quận Nam Từ Liêm,,Đường Nguyễn Trãi
20.99397947368421,105.77779736842106,MBB,972,35,,,Quận Nam Từ Liêm,,Phố Cương Kiên
20.989629166666667,105.803465,MBB,934,21,,,Quận Thanh Xuân,Phường Thanh Xuân Nam,Ngõ 475 Nguyễn Trãi
20.9973,105.80075,MBB,700,13,,,Quận Thanh Xuân,Phường Nhân Chính,Ngõ 102 Khuất Duy Tiến
21.008338199999997,105.93841540000001,TCB,174,109,,ngoc.nguyen26,Huyện Gia Lâm,,Ngách 367/100 phố Ngô Xuân Quảng
21.109358461538459,105.84609769230771,BIDV,893,35,,,Huyện Đông Anh,,Ngõ Số 3
21.023578695652173,105.8496695652174,VCB,959,59,,thuong.nguyen9,Quận Hoàn Kiếm,,Phố Lý Thường Kiệt
20.983856250000002,105.83336375,TCB,398,21,,dung.vu2,Quận Hoàng Mai,Phường Định Công,Đường Vành đai 2.5
21.010289687500002,105.93529156250001,TCB,473,133,,,Huyện Gia Lâm,,Ngõ 367 phố Ngô Xuân Quảng
20.972351250000003,105.84526500000001,VCB,608,31,,anh.vu10,Quận Hoàng Mai,,Ngõ 1277 Đường Giải Phóng
20.971171111111111,105.77564333333333,BIDV,546,22,,,Quận Hà Đông,Phường Quang Trung,Phố Cù Chính Lan
20.967285000000004,105.8187161111111,TPB,888,30,,quyet.do,Huyện Thanh Trì,,Đường Thanh Liệt
21.037851538461538,105.7854476923077,TCB,888,59,Mc có loa của TCB,bao.pham1,Quận Cầu Giấy,,Ngõ 130 Đường Xuân Thủy
20.847431666666669,105.76992666666666,VTB,19,19,,thao.nguyen43,Huyện Thanh Oai,Thị trấn Kim Bài,Quốc lộ 21B
21.128216785714287,105.77992214285715,BIDV,58,84,,,Huyện Đông Anh,,Đường Tây Cao Tốc
21.013593103448272,105.81187965517242,MBB,654,59,,,Quận Đống Đa,,Phố Vũ Ngọc Phan
21.042315357142858,105.77498178571429,VTB,115,88,Bán loa thành công bán kính 100m,bao.pham1,Quận Cầu Giấy,,Phố Mai Dịch
21.00354,105.84088,PVCOM,835,11,,,Quận Đống Đa,Phường Phương Mai,Đường Giải Phóng
20.966935,105.821625,TCB,888,15,,quyet.do,Huyện Thanh Trì,Xã Thanh Liệt,Ngõ 634 Đường Kim Giang
21.009895757575755,105.93779303030303,MBB,366,87,,ngoc.nguyen26,Huyện Gia Lâm,,Ngách 367/21 phố Ngô Xuân Quảng
21.013227272727271,105.86161727272727,VCB,999,38,,,Quận Hai Bà Trưng,,Phố Lê Quý Đôn
21.014621875000003,105.768883125,TCB,296,36,đã có loa tech,phat.nguyen7,Quận Nam Từ Liêm,,Đường Lê Quang Đạo
20.983752711864408,105.80012423728813,TPB,939,384,,quyet.do,Huyện Thanh Trì,,Phố Triều Khúc
21.019752857142855,105.80600857142858,TCB,827,17,,,Quận Đống Đa,Phường Láng Thượng,Ngõ 14 Phố Pháo Đài Láng
